filename,num_sections,section_names,sections_json,error
007_Without_A_Sound.mp3,10,Chorus(A) 0.0-7.6s | Verse(B) 7.6-12.3s | Chorus(A) 12.3-14.7s | Bridge(C) 14.7-16.0s | Verse(B) 16.0-17.6s | Verse(B) 17.6-19.5s | Chorus(A) 19.5-22.1s | Verse(B) 22.1-24.7s | Bridge(D) 24.7-26.2s | Chorus(A) 26.2-29.9s,"[{""start"": 0.0, ""end"": 7.62, ""duration"": 7.62, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 7.62, ""end"": 12.26, ""duration"": 4.64, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 12.26, ""end"": 14.68, ""duration"": 2.41, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 14.68, ""end"": 15.98, ""duration"": 1.3, ""letter"": ""C"", ""name"": ""Bridge""}, {""start"": 15.98, ""end"": 17.65, ""duration"": 1.67, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 17.65, ""end"": 19.5, ""duration"": 1.86, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 19.5, ""end"": 22.11, ""duration"": 2.6, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 22.11, ""end"": 24.71, ""duration"": 2.6, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 24.71, ""end"": 26.19, ""duration"": 1.49, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 26.19, ""end"": 29.91, ""duration"": 3.72, ""letter"": ""A"", ""name"": ""Chorus""}]",
008_I_Guess_I_Knew.mp3,,,,Input contains NaN.
009_From_This_Moment_On.mp3,10,Intro(A) 0.0-0.7s | Verse(B) 0.7-1.5s | Verse(C) 1.5-1.9s | Chorus(D) 1.9-4.1s | Verse(E) 4.1-5.9s | Chorus(D) 5.9-14.9s | Verse(E) 14.9-19.7s | Chorus(D) 19.7-21.9s | Verse(A) 21.9-27.5s | Verse(E) 27.5-29.9s,"[{""start"": 0.0, ""end"": 0.74, ""duration"": 0.74, ""letter"": ""A"", ""name"": ""Intro""}, {""start"": 0.74, ""end"": 1.49, ""duration"": 0.74, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 1.49, ""end"": 1.86, ""duration"": 0.37, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 1.86, ""end"": 4.09, ""duration"": 2.23, ""letter"": ""D"", ""name"": ""Chorus""}, {""start"": 4.09, ""end"": 5.94, ""duration"": 1.86, ""letter"": ""E"", ""name"": ""Verse""}, {""start"": 5.94, ""end"": 14.86, ""duration"": 8.92, ""letter"": ""D"", ""name"": ""Chorus""}, {""start"": 14.86, ""end"": 19.69, ""duration"": 4.83, ""letter"": ""E"", ""name"": ""Verse""}, {""start"": 19.69, ""end"": 21.92, ""duration"": 2.23, ""letter"": ""D"", ""name"": ""Chorus""}, {""start"": 21.92, ""end"": 27.49, ""duration"": 5.57, ""letter"": ""A"", ""name"": ""Verse""}, {""start"": 27.49, ""end"": 29.91, ""duration"": 2.41, ""letter"": ""E"", ""name"": ""Verse""}]",
010_My_Blackbirds_Are_Bluebirds_Now.mp3,10,Chorus(A) 0.0-4.5s | Chorus(A) 4.5-6.7s | Chorus(A) 6.7-8.5s | Chorus(A) 8.5-9.8s | Bridge(B) 9.8-10.2s | Chorus(A) 10.2-15.8s | Bridge(C) 15.8-17.1s | Chorus(A) 17.1-27.1s | Verse(D) 27.1-27.5s | Outro(E) 27.5-29.9s,"[{""start"": 0.0, ""end"": 4.46, ""duration"": 4.46, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 4.46, ""end"": 6.69, ""duration"": 2.23, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 6.69, ""end"": 8.54, ""duration"": 1.86, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 8.54, ""end"": 9.85, ""duration"": 1.3, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 9.85, ""end"": 10.22, ""duration"": 0.37, ""letter"": ""B"", ""name"": ""Bridge""}, {""start"": 10.22, ""end"": 15.79, ""duration"": 5.57, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 15.79, ""end"": 17.09, ""duration"": 1.3, ""letter"": ""C"", ""name"": ""Bridge""}, {""start"": 17.09, ""end"": 27.12, ""duration"": 10.03, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 27.12, ""end"": 27.49, ""duration"": 0.37, ""letter"": ""D"", ""name"": ""Verse""}, {""start"": 27.49, ""end"": 29.91, ""duration"": 2.41, ""letter"": ""E"", ""name"": ""Outro""}]",
011_Youre_My_Thrill.mp3,10,Chorus(A) 0.0-2.6s | Verse(B) 2.6-6.3s | Chorus(A) 6.3-11.2s | Verse(C) 11.2-15.8s | Bridge(D) 15.8-16.5s | Chorus(A) 16.5-19.5s | Bridge(E) 19.5-21.6s | Verse(C) 21.6-24.0s | Chorus(A) 24.0-27.3s | Verse(C) 27.3-29.9s,"[{""start"": 0.0, ""end"": 2.6, ""duration"": 2.6, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 2.6, ""end"": 6.32, ""duration"": 3.72, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 6.32, ""end"": 11.15, ""duration"": 4.83, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 11.15, ""end"": 15.79, ""duration"": 4.64, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 15.79, ""end"": 16.53, ""duration"": 0.74, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 16.53, ""end"": 19.5, ""duration"": 2.97, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 19.5, ""end"": 21.55, ""duration"": 2.04, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 21.55, ""end"": 23.96, ""duration"": 2.41, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 23.96, ""end"": 27.31, ""duration"": 3.34, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 27.31, ""end"": 29.91, ""duration"": 2.6, ""letter"": ""C"", ""name"": ""Verse""}]",
012_The_Only_Dream.mp3,10,Intro(A) 0.0-1.1s | Verse(B) 1.1-2.4s | Verse(C) 2.4-5.2s | Verse(D) 5.2-6.1s | Chorus(E) 6.1-9.5s | Chorus(E) 9.5-13.0s | Chorus(E) 13.0-18.8s | Bridge(F) 18.8-26.6s | Verse(G) 26.6-28.4s | Chorus(E) 28.4-29.9s,"[{""start"": 0.0, ""end"": 1.11, ""duration"": 1.11, ""letter"": ""A"", ""name"": ""Intro""}, {""start"": 1.11, ""end"": 2.41, ""duration"": 1.3, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 2.41, ""end"": 5.2, ""duration"": 2.79, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 5.2, ""end"": 6.13, ""duration"": 0.93, ""letter"": ""D"", ""name"": ""Verse""}, {""start"": 6.13, ""end"": 9.47, ""duration"": 3.34, ""letter"": ""E"", ""name"": ""Chorus""}, {""start"": 9.47, ""end"": 13.0, ""duration"": 3.53, ""letter"": ""E"", ""name"": ""Chorus""}, {""start"": 13.0, ""end"": 18.76, ""duration"": 5.76, ""letter"": ""E"", ""name"": ""Chorus""}, {""start"": 18.76, ""end"": 26.56, ""duration"": 7.8, ""letter"": ""F"", ""name"": ""Bridge""}, {""start"": 26.56, ""end"": 28.42, ""duration"": 1.86, ""letter"": ""G"", ""name"": ""Verse""}, {""start"": 28.42, ""end"": 29.91, ""duration"": 1.49, ""letter"": ""E"", ""name"": ""Chorus""}]",
013_Voodoo.mp3,10,Chorus(A) 0.0-3.7s | Verse(B) 3.7-4.3s | Chorus(A) 4.3-6.1s | Verse(C) 6.1-7.4s | Chorus(A) 7.4-8.2s | Chorus(A) 8.2-11.5s | Chorus(A) 11.5-13.4s | Chorus(A) 13.4-26.4s | Verse(B) 26.4-27.3s | Outro(D) 27.3-29.9s,"[{""start"": 0.0, ""end"": 3.72, ""duration"": 3.72, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 3.72, ""end"": 4.27, ""duration"": 0.56, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 4.27, ""end"": 6.13, ""duration"": 1.86, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 6.13, ""end"": 7.43, ""duration"": 1.3, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 7.43, ""end"": 8.17, ""duration"": 0.74, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 8.17, ""end"": 11.52, ""duration"": 3.34, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 11.52, ""end"": 13.37, ""duration"": 1.86, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 13.37, ""end"": 26.38, ""duration"": 13.0, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 26.38, ""end"": 27.31, ""duration"": 0.93, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 27.31, ""end"": 29.91, ""duration"": 2.6, ""letter"": ""D"", ""name"": ""Outro""}]",
014_Little_Grass_Shack.mp3,10,Chorus(A) 0.0-6.3s | Verse(B) 6.3-7.1s | Verse(C) 7.1-9.3s | Bridge(D) 9.3-12.1s | Verse(E) 12.1-13.9s | Chorus(A) 13.9-17.1s | Verse(E) 17.1-20.8s | Bridge(F) 20.8-22.3s | Bridge(G) 22.3-26.4s | Chorus(A) 26.4-29.9s,"[{""start"": 0.0, ""end"": 6.32, ""duration"": 6.32, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 6.32, ""end"": 7.06, ""duration"": 0.74, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 7.06, ""end"": 9.29, ""duration"": 2.23, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 9.29, ""end"": 12.07, ""duration"": 2.79, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 12.07, ""end"": 13.93, ""duration"": 1.86, ""letter"": ""E"", ""name"": ""Verse""}, {""start"": 13.93, ""end"": 17.09, ""duration"": 3.16, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 17.09, ""end"": 20.81, ""duration"": 3.72, ""letter"": ""E"", ""name"": ""Verse""}, {""start"": 20.81, ""end"": 22.29, ""duration"": 1.49, ""letter"": ""F"", ""name"": ""Bridge""}, {""start"": 22.29, ""end"": 26.38, ""duration"": 4.09, ""letter"": ""G"", ""name"": ""Bridge""}, {""start"": 26.38, ""end"": 29.91, ""duration"": 3.53, ""letter"": ""A"", ""name"": ""Chorus""}]",
015_Desperado.mp3,10,Chorus(A) 0.0-6.9s | Chorus(A) 6.9-9.3s | Bridge(B) 9.3-10.0s | Chorus(A) 10.0-20.8s | Chorus(A) 20.8-22.5s | Chorus(A) 22.5-25.4s | Verse(C) 25.4-26.6s | Verse(D) 26.6-27.9s | Verse(E) 27.9-28.6s | Outro(F) 28.6-29.9s,"[{""start"": 0.0, ""end"": 6.87, ""duration"": 6.87, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 6.87, ""end"": 9.29, ""duration"": 2.41, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 9.29, ""end"": 10.03, ""duration"": 0.74, ""letter"": ""B"", ""name"": ""Bridge""}, {""start"": 10.03, ""end"": 20.81, ""duration"": 10.77, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 20.81, ""end"": 22.48, ""duration"": 1.67, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 22.48, ""end"": 25.45, ""duration"": 2.97, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 25.45, ""end"": 26.56, ""duration"": 1.11, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 26.56, ""end"": 27.86, ""duration"": 1.3, ""letter"": ""D"", ""name"": ""Verse""}, {""start"": 27.86, ""end"": 28.61, ""duration"": 0.74, ""letter"": ""E"", ""name"": ""Verse""}, {""start"": 28.61, ""end"": 29.91, ""duration"": 1.3, ""letter"": ""F"", ""name"": ""Outro""}]",
016_Beyond_The_Reef.mp3,10,Chorus(A) 0.0-1.1s | Verse(B) 1.1-2.8s | Verse(C) 2.8-7.4s | Verse(D) 7.4-8.7s | Verse(C) 8.7-11.7s | Chorus(A) 11.7-14.5s | Bridge(E) 14.5-15.8s | Chorus(A) 15.8-24.0s | Bridge(F) 24.0-27.1s | Outro(G) 27.1-29.9s,"[{""start"": 0.0, ""end"": 1.11, ""duration"": 1.11, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 1.11, ""end"": 2.79, ""duration"": 1.67, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 2.79, ""end"": 7.43, ""duration"": 4.64, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 7.43, ""end"": 8.73, ""duration"": 1.3, ""letter"": ""D"", ""name"": ""Verse""}, {""start"": 8.73, ""end"": 11.7, ""duration"": 2.97, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 11.7, ""end"": 14.49, ""duration"": 2.79, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 14.49, ""end"": 15.79, ""duration"": 1.3, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 15.79, ""end"": 23.96, ""duration"": 8.17, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 23.96, ""end"": 27.12, ""duration"": 3.16, ""letter"": ""F"", ""name"": ""Bridge""}, {""start"": 27.12, ""end"": 29.91, ""duration"": 2.79, ""letter"": ""G"", ""name"": ""Outro""}]",
017_Stuck.mp3,10,Chorus(A) 0.0-1.9s | Chorus(A) 1.9-16.2s | Chorus(A) 16.2-18.0s | Chorus(A) 18.0-21.2s | Chorus(A) 21.2-22.1s | Verse(B) 22.1-22.9s | Chorus(A) 22.9-25.6s | Verse(B) 25.6-27.5s | Verse(C) 27.5-29.4s | Outro(D) 29.4-29.9s,"[{""start"": 0.0, ""end"": 1.86, ""duration"": 1.86, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 1.86, ""end"": 16.16, ""duration"": 14.3, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 16.16, ""end"": 18.02, ""duration"": 1.86, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 18.02, ""end"": 21.18, ""duration"": 3.16, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 21.18, ""end"": 22.11, ""duration"": 0.93, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 22.11, ""end"": 22.85, ""duration"": 0.74, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 22.85, ""end"": 25.63, ""duration"": 2.79, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 25.63, ""end"": 27.49, ""duration"": 1.86, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 27.49, ""end"": 29.35, ""duration"": 1.86, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 29.35, ""end"": 29.91, ""duration"": 0.56, ""letter"": ""D"", ""name"": ""Outro""}]",
018_Late_Late_Show.mp3,10,Intro(A) 0.0-0.4s | Chorus(B) 0.4-4.8s | Chorus(B) 4.8-8.9s | Bridge(C) 8.9-9.3s | Chorus(B) 9.3-15.1s | Chorus(B) 15.1-18.2s | Bridge(D) 18.2-20.1s | Bridge(E) 20.1-20.8s | Chorus(B) 20.8-24.1s | Chorus(B) 24.1-29.9s,"[{""start"": 0.0, ""end"": 0.37, ""duration"": 0.37, ""letter"": ""A"", ""name"": ""Intro""}, {""start"": 0.37, ""end"": 4.83, ""duration"": 4.46, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 4.83, ""end"": 8.92, ""duration"": 4.09, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 8.92, ""end"": 9.29, ""duration"": 0.37, ""letter"": ""C"", ""name"": ""Bridge""}, {""start"": 9.29, ""end"": 15.05, ""duration"": 5.76, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 15.05, ""end"": 18.2, ""duration"": 3.16, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 18.2, ""end"": 20.06, ""duration"": 1.86, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 20.06, ""end"": 20.81, ""duration"": 0.74, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 20.81, ""end"": 24.15, ""duration"": 3.34, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 24.15, ""end"": 29.91, ""duration"": 5.76, ""letter"": ""B"", ""name"": ""Chorus""}]",
019_Ballad_Of_A_Gink.mp3,10,Chorus(A) 0.0-2.8s | Chorus(A) 2.8-4.8s | Chorus(A) 4.8-8.9s | Chorus(A) 8.9-12.3s | Chorus(A) 12.3-21.9s | Bridge(B) 21.9-22.7s | Verse(C) 22.7-24.5s | Bridge(D) 24.5-26.4s | Verse(E) 26.4-28.2s | Outro(C) 28.2-29.9s,"[{""start"": 0.0, ""end"": 2.79, ""duration"": 2.79, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 2.79, ""end"": 4.83, ""duration"": 2.04, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 4.83, ""end"": 8.92, ""duration"": 4.09, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 8.92, ""end"": 12.26, ""duration"": 3.34, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 12.26, ""end"": 21.92, ""duration"": 9.66, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 21.92, ""end"": 22.66, ""duration"": 0.74, ""letter"": ""B"", ""name"": ""Bridge""}, {""start"": 22.66, ""end"": 24.52, ""duration"": 1.86, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 24.52, ""end"": 26.38, ""duration"": 1.86, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 26.38, ""end"": 28.24, ""duration"": 1.86, ""letter"": ""E"", ""name"": ""Verse""}, {""start"": 28.24, ""end"": 29.91, ""duration"": 1.67, ""letter"": ""C"", ""name"": ""Outro""}]",
020_Hello_Heartstring.mp3,10,Chorus(A) 0.0-4.6s | Verse(B) 4.6-6.7s | Chorus(A) 6.7-12.4s | Bridge(C) 12.4-13.4s | Chorus(A) 13.4-15.6s | Bridge(D) 15.6-17.5s | Bridge(E) 17.5-17.8s | Verse(F) 17.8-22.7s | Verse(B) 22.7-27.5s | Outro(F) 27.5-29.9s,"[{""start"": 0.0, ""end"": 4.64, ""duration"": 4.64, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 4.64, ""end"": 6.69, ""duration"": 2.04, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 6.69, ""end"": 12.45, ""duration"": 5.76, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 12.45, ""end"": 13.37, ""duration"": 0.93, ""letter"": ""C"", ""name"": ""Bridge""}, {""start"": 13.37, ""end"": 15.6, ""duration"": 2.23, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 15.6, ""end"": 17.46, ""duration"": 1.86, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 17.46, ""end"": 17.83, ""duration"": 0.37, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 17.83, ""end"": 22.66, ""duration"": 4.83, ""letter"": ""F"", ""name"": ""Verse""}, {""start"": 22.66, ""end"": 27.49, ""duration"": 4.83, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 27.49, ""end"": 29.91, ""duration"": 2.41, ""letter"": ""F"", ""name"": ""Outro""}]",
021_You_Showed_Me_The_Way.mp3,10,Intro(A) 0.0-1.5s | Chorus(B) 1.5-6.3s | Verse(C) 6.3-12.8s | Bridge(D) 12.8-14.9s | Chorus(B) 14.9-19.7s | Bridge(E) 19.7-21.4s | Bridge(F) 21.4-22.1s | Chorus(B) 22.1-26.0s | Verse(G) 26.0-26.9s | Outro(C) 26.9-29.9s,"[{""start"": 0.0, ""end"": 1.49, ""duration"": 1.49, ""letter"": ""A"", ""name"": ""Intro""}, {""start"": 1.49, ""end"": 6.32, ""duration"": 4.83, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 6.32, ""end"": 12.82, ""duration"": 6.5, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 12.82, ""end"": 14.86, ""duration"": 2.04, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 14.86, ""end"": 19.69, ""duration"": 4.83, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 19.69, ""end"": 21.36, ""duration"": 1.67, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 21.36, ""end"": 22.11, ""duration"": 0.74, ""letter"": ""F"", ""name"": ""Bridge""}, {""start"": 22.11, ""end"": 26.01, ""duration"": 3.9, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 26.01, ""end"": 26.94, ""duration"": 0.93, ""letter"": ""G"", ""name"": ""Verse""}, {""start"": 26.94, ""end"": 29.91, ""duration"": 2.97, ""letter"": ""C"", ""name"": ""Outro""}]",
022_persimmon.mp3,10,Intro(A) 0.0-0.4s | Chorus(B) 0.4-3.3s | Chorus(B) 3.3-5.6s | Verse(C) 5.6-7.2s | Verse(D) 7.2-8.2s | Chorus(B) 8.2-20.4s | Bridge(E) 20.4-24.0s | Chorus(B) 24.0-26.8s | Verse(F) 26.8-27.5s | Chorus(B) 27.5-29.9s,"[{""start"": 0.0, ""end"": 0.37, ""duration"": 0.37, ""letter"": ""A"", ""name"": ""Intro""}, {""start"": 0.37, ""end"": 3.34, ""duration"": 2.97, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 3.34, ""end"": 5.57, ""duration"": 2.23, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 5.57, ""end"": 7.24, ""duration"": 1.67, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 7.24, ""end"": 8.17, ""duration"": 0.93, ""letter"": ""D"", ""name"": ""Verse""}, {""start"": 8.17, ""end"": 20.43, ""duration"": 12.26, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 20.43, ""end"": 23.96, ""duration"": 3.53, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 23.96, ""end"": 26.75, ""duration"": 2.79, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 26.75, ""end"": 27.49, ""duration"": 0.74, ""letter"": ""F"", ""name"": ""Verse""}, {""start"": 27.49, ""end"": 29.91, ""duration"": 2.41, ""letter"": ""B"", ""name"": ""Chorus""}]",
023_07_Other_Side_Blues.mp3,10,Chorus(A) 0.0-5.6s | Chorus(A) 5.6-8.5s | Chorus(A) 8.5-16.4s | Bridge(B) 16.4-19.1s | Chorus(A) 19.1-21.0s | Chorus(A) 21.0-23.4s | Bridge(C) 23.4-24.3s | Verse(D) 24.3-25.8s | Chorus(A) 25.8-28.1s | Outro(D) 28.1-29.9s,"[{""start"": 0.0, ""end"": 5.57, ""duration"": 5.57, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 5.57, ""end"": 8.54, ""duration"": 2.97, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 8.54, ""end"": 16.35, ""duration"": 7.8, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 16.35, ""end"": 19.13, ""duration"": 2.79, ""letter"": ""B"", ""name"": ""Bridge""}, {""start"": 19.13, ""end"": 20.99, ""duration"": 1.86, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 20.99, ""end"": 23.41, ""duration"": 2.41, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 23.41, ""end"": 24.33, ""duration"": 0.93, ""letter"": ""C"", ""name"": ""Bridge""}, {""start"": 24.33, ""end"": 25.82, ""duration"": 1.49, ""letter"": ""D"", ""name"": ""Verse""}, {""start"": 25.82, ""end"": 28.05, ""duration"": 2.23, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 28.05, ""end"": 29.91, ""duration"": 1.86, ""letter"": ""D"", ""name"": ""Outro""}]",
024_nur-du.mp3,10,Chorus(A) 0.0-4.3s | Verse(B) 4.3-5.9s | Chorus(A) 5.9-8.2s | Verse(B) 8.2-9.7s | Bridge(C) 9.7-15.6s | Bridge(D) 15.6-17.8s | Chorus(A) 17.8-20.1s | Chorus(A) 20.1-24.7s | Bridge(E) 24.7-28.4s | Outro(F) 28.4-29.9s,"[{""start"": 0.0, ""end"": 4.27, ""duration"": 4.27, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 4.27, ""end"": 5.94, ""duration"": 1.67, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 5.94, ""end"": 8.17, ""duration"": 2.23, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 8.17, ""end"": 9.66, ""duration"": 1.49, ""letter"": ""B"", ""name"": ""Verse""}, {""start"": 9.66, ""end"": 15.6, ""duration"": 5.94, ""letter"": ""C"", ""name"": ""Bridge""}, {""start"": 15.6, ""end"": 17.83, ""duration"": 2.23, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 17.83, ""end"": 20.06, ""duration"": 2.23, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 20.06, ""end"": 24.71, ""duration"": 4.64, ""letter"": ""A"", ""name"": ""Chorus""}, {""start"": 24.71, ""end"": 28.42, ""duration"": 3.72, ""letter"": ""E"", ""name"": ""Bridge""}, {""start"": 28.42, ""end"": 29.91, ""duration"": 1.49, ""letter"": ""F"", ""name"": ""Outro""}]",
025_good-king-wenceslaus.mp3,10,Intro(A) 0.0-3.3s | Chorus(B) 3.3-7.1s | Verse(C) 7.1-8.4s | Chorus(B) 8.4-13.2s | Verse(C) 13.2-14.5s | Chorus(B) 14.5-18.6s | Bridge(D) 18.6-19.3s | Chorus(B) 19.3-25.8s | Verse(C) 25.8-28.4s | Outro(E) 28.4-29.9s,"[{""start"": 0.0, ""end"": 3.34, ""duration"": 3.34, ""letter"": ""A"", ""name"": ""Intro""}, {""start"": 3.34, ""end"": 7.06, ""duration"": 3.72, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 7.06, ""end"": 8.36, ""duration"": 1.3, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 8.36, ""end"": 13.19, ""duration"": 4.83, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 13.19, ""end"": 14.49, ""duration"": 1.3, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 14.49, ""end"": 18.58, ""duration"": 4.09, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 18.58, ""end"": 19.32, ""duration"": 0.74, ""letter"": ""D"", ""name"": ""Bridge""}, {""start"": 19.32, ""end"": 25.82, ""duration"": 6.5, ""letter"": ""B"", ""name"": ""Chorus""}, {""start"": 25.82, ""end"": 28.42, ""duration"": 2.6, ""letter"": ""C"", ""name"": ""Verse""}, {""start"": 28.42, ""end"": 29.91, ""duration"": 1.49, ""letter"": ""E"", ""name"": ""Outro""}]",
