job_uid,genre,subgenre,prompt,tags,mv,status,ttapi_job_id,music_id_1,music_id_2,audio_url_1,audio_url_2,audio_path_1,audio_path_2,pair_group,submitted_at,completed_at,error
9cdd1c75-58a8-4f45-bad2-6ea8bc8dc8f9,rock,classic rock,"classic rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, guitar, electric",chirp-v5,done,7dc003b9-80c1-4586-8c49-359dc0bc34b9,2427cfc3-1796-4875-93d9-05b4f62eba04,cdc6a557-f1b7-49e5-95e0-407bba1a170f,https://cdn.ttapi.io/suno/20260525/495e904f95594b25986f35080d2311e3.mp3,https://cdn.ttapi.io/suno/20260525/b14850389f104b048b68a4b348011dfb.mp3,audio/rock/9cdd1c75-58a8-4f45-bad2-6ea8bc8dc8f9_1.mp3,audio/rock/9cdd1c75-58a8-4f45-bad2-6ea8bc8dc8f9_2.mp3,rock,2026-05-25T23:38:12.229985+00:00,2026-05-25T23:39:34.593050+00:00,
fe3d3305-3cb4-44ec-bf1b-3a5a6ef23d65,rock,alternative rock,"alternative rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, drums, bass",chirp-v5,done,3809291c-5163-40ed-9d36-9ddc63c70417,1e59656c-176a-46e6-b9cd-d8cfb5f75635,05fda58f-0ea2-47ab-ad24-fdb8a7efbffe,https://cdn.ttapi.io/suno/20260525/1876508f8bf94117959c0b82a613c91c.mp3,https://cdn.ttapi.io/suno/20260525/e478942f68fd4876abbb8a2aaeffe7a6.mp3,audio/rock/fe3d3305-3cb4-44ec-bf1b-3a5a6ef23d65_1.mp3,audio/rock/fe3d3305-3cb4-44ec-bf1b-3a5a6ef23d65_2.mp3,rock,2026-05-25T23:38:13.543482+00:00,2026-05-25T23:39:34.730991+00:00,
81c6b627-89d0-443a-b928-6b81715ca870,rock,punk rock,"punk rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, punk, distortion",chirp-v5,done,1d7e4c74-9bb8-46ef-bc38-2071a6331c6b,b8240838-ad1c-4636-9962-04ea81af162c,b1855b63-aec9-4145-bb65-9cbc43cd5c75,https://cdn.ttapi.io/suno/20260525/a34ff9df2d6149c68bedc4242e174cca.mp3,https://cdn.ttapi.io/suno/20260525/eb340a4c29a848b18c0dfa264ec5d00a.mp3,audio/rock/81c6b627-89d0-443a-b928-6b81715ca870_1.mp3,audio/rock/81c6b627-89d0-443a-b928-6b81715ca870_2.mp3,rock,2026-05-25T23:38:14.782388+00:00,2026-05-25T23:39:09.989188+00:00,
4cccf99a-c4ba-4b87-9022-1190df5162fe,rock,indie rock,"indie rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, indie, alternative",chirp-v5,done,49911f5d-2d12-4be6-a897-3fc7fbda6498,8b50dcd3-12ad-4fdd-b1fe-df0827c7049f,fe93f160-9cc1-491f-a6f2-306bd1e48f11,https://cdn.ttapi.io/suno/20260525/d90b7842b96e4b899bededaf92a2c495.mp3,https://cdn.ttapi.io/suno/20260525/3d4311db400543bebbf367a331b9484b.mp3,audio/rock/4cccf99a-c4ba-4b87-9022-1190df5162fe_1.mp3,audio/rock/4cccf99a-c4ba-4b87-9022-1190df5162fe_2.mp3,rock,2026-05-25T23:38:16.092150+00:00,2026-05-25T23:39:00.167555+00:00,
570eda26-9825-40a2-8818-f139650f7f53,rock,hard rock,"hard rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, classic, anthem",chirp-v5,done,7e0cd8e9-d494-4006-8649-550af2f427a0,40287c99-04c3-40f5-a4eb-66b41bfc154c,967bb9dc-42b8-4eac-a6dd-7e2cf8481b1a,https://cdn.ttapi.io/suno/20260525/99216a63989f495ca64cb661a5e0177e.mp3,https://cdn.ttapi.io/suno/20260525/b9a35b0aed36449d883eae4e37835efb.mp3,audio/rock/570eda26-9825-40a2-8818-f139650f7f53_1.mp3,audio/rock/570eda26-9825-40a2-8818-f139650f7f53_2.mp3,rock,2026-05-25T23:38:17.426916+00:00,2026-05-25T23:39:51.215762+00:00,
f683ccc5-f548-4584-a953-12359262d20f,rock,grunge,"grunge rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, guitar, electric",chirp-v5,done,05c2e5d1-f324-4765-a4c2-966e0907289c,900da2ed-6295-4396-9298-0924838c26e6,af0ab41c-97d9-4f37-a4cb-6901d26edbb7,https://cdn.ttapi.io/suno/20260525/8e771307d33d4f1bb33ae28e9195c33f.mp3,https://cdn.ttapi.io/suno/20260525/0a10b92232694d4099f8610a5e218509.mp3,audio/rock/f683ccc5-f548-4584-a953-12359262d20f_1.mp3,audio/rock/f683ccc5-f548-4584-a953-12359262d20f_2.mp3,rock,2026-05-25T23:38:18.745930+00:00,2026-05-25T23:39:34.942609+00:00,
4688f577-0a29-47de-9f92-1bce8dab776c,rock,progressive rock,"progressive rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, drums, bass",chirp-v5,done,22cda18c-7c5f-4d87-badf-5fe7df18ba10,3aacad6a-6f45-4ca0-a676-c2725338cfd4,cc574cec-4366-4e18-8c36-258372020134,https://cdn.ttapi.io/suno/20260525/0335c071b8124280b9db57d267c789b0.mp3,https://cdn.ttapi.io/suno/20260525/6bcc26e3b8144b5b813b0c78c5e671bf.mp3,audio/rock/4688f577-0a29-47de-9f92-1bce8dab776c_1.mp3,audio/rock/4688f577-0a29-47de-9f92-1bce8dab776c_2.mp3,rock,2026-05-25T23:38:20.057417+00:00,2026-05-25T23:39:35.082876+00:00,
3b2c618b-a278-48a3-be6d-29eaed44a31d,rock,psychedelic rock,"psychedelic rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, punk, distortion",chirp-v5,done,d043da6c-1be1-4f91-9fe7-8ea66cfafa42,8e194620-a805-4e0d-8794-c8db3e3c422c,e5d4c34b-bebc-400e-9708-52cbde7ac313,https://cdn.ttapi.io/suno/20260525/8ad61ea572584288b316b66a6dffcb28.mp3,https://cdn.ttapi.io/suno/20260525/f99e6523485840ac8576e6d5684bc440.mp3,audio/rock/3b2c618b-a278-48a3-be6d-29eaed44a31d_1.mp3,audio/rock/3b2c618b-a278-48a3-be6d-29eaed44a31d_2.mp3,rock,2026-05-25T23:38:21.408391+00:00,2026-05-25T23:39:35.213312+00:00,
0cfa1db0-c1f6-4ee6-a15e-0f758635a844,rock,garage rock,"garage rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, indie, alternative",chirp-v5,done,73a81ea9-76d9-463a-91df-99daeb7bc3e3,14c9a93c-6788-477f-b7a3-7822dadfd6b6,f2f7080e-c679-4489-b118-b4d49377569f,https://cdn.ttapi.io/suno/20260525/22e14d6619874416b95ed8d9abe8a100.mp3,https://cdn.ttapi.io/suno/20260525/4fce80cb911f463397361fdfbbc2f7f5.mp3,audio/rock/0cfa1db0-c1f6-4ee6-a15e-0f758635a844_1.mp3,audio/rock/0cfa1db0-c1f6-4ee6-a15e-0f758635a844_2.mp3,rock,2026-05-25T23:38:22.662984+00:00,2026-05-25T23:39:10.563807+00:00,
e2ddf693-e97d-4b58-8f63-0773422bf7c8,rock,glam rock,"glam rock, rebellious atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, classic, anthem",chirp-v5,done,cd900549-7eb8-43c3-9910-2e99221cf78b,ad93761e-2b28-45a7-8447-81912df3cebb,92744655-6601-41a7-b731-b29a01efb734,https://cdn.ttapi.io/suno/20260525/f386df76d684441ba994b911ee148bc6.mp3,https://cdn.ttapi.io/suno/20260525/7bbbf03004134bfa9f6e95ee0aae7589.mp3,audio/rock/e2ddf693-e97d-4b58-8f63-0773422bf7c8_1.mp3,audio/rock/e2ddf693-e97d-4b58-8f63-0773422bf7c8_2.mp3,rock,2026-05-25T23:38:24.003626+00:00,2026-05-25T23:39:35.336514+00:00,
eafa3084-044d-4faf-9138-0eb202661eb4,rock,classic rock,"classic rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, guitar, electric",chirp-v5,done,77ef7006-c15d-458c-b6e3-efc1b2ee549f,940bd2d3-ed15-420a-badd-685cd73ee38d,20efbf36-c9b5-4857-9e54-1e7386a0986a,https://cdn.ttapi.io/suno/20260525/d3760df42f384c42beafc2f0a8916bc1.mp3,https://cdn.ttapi.io/suno/20260525/35e5a68f606f48d8a4cf1be7d1b2a049.mp3,audio/rock/eafa3084-044d-4faf-9138-0eb202661eb4_1.mp3,audio/rock/eafa3084-044d-4faf-9138-0eb202661eb4_2.mp3,rock,2026-05-25T23:38:44.072928+00:00,2026-05-25T23:39:51.365667+00:00,
2d8c0c7f-f804-4247-8382-707e210964a5,rock,alternative rock,"alternative rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, drums, bass",chirp-v5,done,ca5c6f6e-90a2-46e0-9533-609b253af00f,a0dbfb6f-dd5e-4306-8063-b296a0de06be,e9e934a0-02b0-4e11-ac3c-d8a52a0c93d8,https://cdn.ttapi.io/suno/20260525/c38c64b4d50b4987b6763f4240a4a089.mp3,https://cdn.ttapi.io/suno/20260525/ceb48bec94fc483685296ba33e1a5dd0.mp3,audio/rock/2d8c0c7f-f804-4247-8382-707e210964a5_1.mp3,audio/rock/2d8c0c7f-f804-4247-8382-707e210964a5_2.mp3,rock,2026-05-25T23:39:04.417182+00:00,2026-05-25T23:40:06.751276+00:00,
8eb1a37d-c36a-4489-b023-c7137750f469,rock,punk rock,"punk rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, punk, distortion",chirp-v5,done,45e25395-ae03-4bb3-8cc2-2182d31c7925,5853892e-5337-43b7-bb3d-9e3fd18ea53e,96aaa774-7f58-4896-b991-509d0a73a50e,https://cdn.ttapi.io/suno/20260525/c299cfa6d6c743adb060f768c7fff051.mp3,https://cdn.ttapi.io/suno/20260525/040d8d9af6ef4d55abe3dd83d4af5e73.mp3,audio/rock/8eb1a37d-c36a-4489-b023-c7137750f469_1.mp3,audio/rock/8eb1a37d-c36a-4489-b023-c7137750f469_2.mp3,rock,2026-05-25T23:39:05.685293+00:00,2026-05-25T23:39:58.659956+00:00,
78d0a660-c00b-4207-838a-4c449ca00bfb,rock,indie rock,"indie rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, indie, alternative",chirp-v5,done,2f6c7b6a-345c-40b2-bd89-f6d4ce020859,7e94fbbf-d574-4738-b5c2-8d9cf58fca4f,30cab05f-8837-4b03-92a8-92bf9a91ab04,https://cdn.ttapi.io/suno/20260525/d1b2589bbef74690b23aa7f73c4a23c0.mp3,https://cdn.ttapi.io/suno/20260525/242b1e40f6cd416e9a0c63714a51e751.mp3,audio/rock/78d0a660-c00b-4207-838a-4c449ca00bfb_1.mp3,audio/rock/78d0a660-c00b-4207-838a-4c449ca00bfb_2.mp3,rock,2026-05-25T23:39:07.005251+00:00,2026-05-25T23:40:06.872122+00:00,
6f4518ef-abf6-41bc-a4fd-58d2fc33c475,rock,hard rock,"hard rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, classic, anthem",chirp-v5,done,3ca2c512-8327-4f50-820e-7c8e985fa950,3eab0b35-d07a-4749-b41d-29917a802d69,92097ba0-7df0-4107-8a72-267b2e1c1bac,https://cdn.ttapi.io/suno/20260525/77a8f139ccc54f468b6d941f377bfa39.mp3,https://cdn.ttapi.io/suno/20260525/bf89e88be7e240c08bd3d11b35757311.mp3,audio/rock/6f4518ef-abf6-41bc-a4fd-58d2fc33c475_1.mp3,audio/rock/6f4518ef-abf6-41bc-a4fd-58d2fc33c475_2.mp3,rock,2026-05-25T23:39:08.298824+00:00,2026-05-25T23:40:22.027089+00:00,
21653616-5453-45d6-b473-531220d61b88,rock,grunge,"grunge rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, guitar, electric",chirp-v5,done,f48b8673-1cef-4317-8624-60260521f3bb,a088a02e-27f4-40df-96c6-3bc4dbfe9c6f,1e6c17e3-9dba-4fe3-8c3d-d2d417b4b742,https://cdn.ttapi.io/suno/20260525/c63b66b8685f41d0b6eb91034218c2fc.mp3,https://cdn.ttapi.io/suno/20260525/5aede2adf58f45d492cd61631bbb7261.mp3,audio/rock/21653616-5453-45d6-b473-531220d61b88_1.mp3,audio/rock/21653616-5453-45d6-b473-531220d61b88_2.mp3,rock,2026-05-25T23:39:25.870414+00:00,2026-05-25T23:40:28.421249+00:00,
821b755c-b5a1-4cff-8e22-6de253e2f760,rock,progressive rock,"progressive rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, drums, bass",chirp-v5,done,d0d69b30-24d2-44a2-9e6d-dd7dba6c18d9,010d0571-cd4d-442a-b940-ec4cecbaa3d7,7b7052c3-986f-4507-ba6d-3adc15afa797,https://cdn.ttapi.io/suno/20260525/24d5174e8fdd476280fdfeed3b9bfa92.mp3,https://cdn.ttapi.io/suno/20260525/eeb08f10e08e47e797d36001a8b75dde.mp3,audio/rock/821b755c-b5a1-4cff-8e22-6de253e2f760_1.mp3,audio/rock/821b755c-b5a1-4cff-8e22-6de253e2f760_2.mp3,rock,2026-05-25T23:39:27.176936+00:00,2026-05-25T23:40:37.371953+00:00,
ea658de5-5a29-4122-b596-ee2cc0ba6797,rock,psychedelic rock,"psychedelic rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, punk, distortion",chirp-v5,done,6213ddcb-02ac-4fde-933f-dc810ae9dea7,d8b1c183-1ac4-43b9-a679-718a0cac3e92,aa38dcbb-8f0c-4afb-bd77-908735d7d94c,https://cdn.ttapi.io/suno/20260525/0c572d5472494b1bbf1460e35dddbeac.mp3,https://cdn.ttapi.io/suno/20260525/3ea433caa8024b67bf132aace3fa442b.mp3,audio/rock/ea658de5-5a29-4122-b596-ee2cc0ba6797_1.mp3,audio/rock/ea658de5-5a29-4122-b596-ee2cc0ba6797_2.mp3,rock,2026-05-25T23:39:28.468113+00:00,2026-05-25T23:40:28.727491+00:00,
3ed8474b-e668-4ce4-9b58-d58c4401c3af,rock,garage rock,"garage rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, indie, alternative",chirp-v5,done,8d60abf2-d118-45b2-95f7-6577729c9b4b,cb2adf91-a999-4c74-b1ec-808af95238ca,7b90f10a-8ac6-44f7-a18f-d7a2e06d74b9,https://cdn.ttapi.io/suno/20260525/f129d2f3f44941238717e99f8eebceb9.mp3,https://cdn.ttapi.io/suno/20260525/7110bdec00a94bdb85ddb5a07ebfcde8.mp3,audio/rock/3ed8474b-e668-4ce4-9b58-d58c4401c3af_1.mp3,audio/rock/3ed8474b-e668-4ce4-9b58-d58c4401c3af_2.mp3,rock,2026-05-25T23:39:29.773118+00:00,2026-05-25T23:40:16.579997+00:00,
103e027a-47d7-47c6-8ff6-c63a014b27bc,rock,glam rock,"glam rock, melancholic atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, classic, anthem",chirp-v5,done,4b887aac-8898-47b6-8a54-6f0b7ff94c0b,68c567b3-90c7-48d5-9e1e-613b01ee0458,a27fabc4-aa42-4027-a3b8-10c18b995353,https://cdn.ttapi.io/suno/20260525/4aea8f30b10647078c5ce5b9ea8e5ef5.mp3,https://cdn.ttapi.io/suno/20260525/5d270ba7066946c58509e086201f744e.mp3,audio/rock/103e027a-47d7-47c6-8ff6-c63a014b27bc_1.mp3,audio/rock/103e027a-47d7-47c6-8ff6-c63a014b27bc_2.mp3,rock,2026-05-25T23:39:31.055353+00:00,2026-05-25T23:40:37.552166+00:00,
e9d57a70-c91f-4cbd-bec8-b150ee39e2c0,rock,classic rock,"classic rock, triumphant atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, guitar, electric",chirp-v5,done,421db68d-11cc-433b-adc6-7319e33db507,e377e0fb-b2c0-402b-b7a4-969b0fb18368,baba946d-730e-4279-a112-bade6e2ce728,https://cdn.ttapi.io/suno/20260525/d258343785584aa9bb2221e60a85faa2.mp3,https://cdn.ttapi.io/suno/20260525/7067f3a07de34ad09621a00650a5a713.mp3,audio/rock/e9d57a70-c91f-4cbd-bec8-b150ee39e2c0_1.mp3,audio/rock/e9d57a70-c91f-4cbd-bec8-b150ee39e2c0_2.mp3,rock,2026-05-25T23:39:32.355634+00:00,2026-05-25T23:40:37.676125+00:00,
bd725c63-558b-4ae0-91ad-92b5790239fc,rock,alternative rock,"alternative rock, triumphant atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, drums, bass",chirp-v5,done,cd618a5e-b0ad-480d-a8dc-258330820506,62edc235-48e9-4ccf-8f22-3351951a5af8,b1810f15-3e94-448e-bdf6-23f202caa70c,https://cdn.ttapi.io/suno/20260525/93e54d972fa2435ba4af516ba5625e62.mp3,https://cdn.ttapi.io/suno/20260525/e9a2638849454e7f95a91eeec17db805.mp3,audio/rock/bd725c63-558b-4ae0-91ad-92b5790239fc_1.mp3,audio/rock/bd725c63-558b-4ae0-91ad-92b5790239fc_2.mp3,rock,2026-05-25T23:39:33.629428+00:00,2026-05-25T23:40:37.794049+00:00,
596133b1-5fe3-4483-9199-60194608f855,rock,punk rock,"punk rock, triumphant atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, punk, distortion",chirp-v5,done,997f21da-8e47-4412-9697-df5099a1c670,b52d9e51-b5bd-45b3-ae26-27073f625673,b9a6da40-4cd5-4449-8247-4dcf9bf35c4f,https://cdn.ttapi.io/suno/20260525/1b5351d35cef42fdaf1efc85a86f301a.mp3,https://cdn.ttapi.io/suno/20260525/f9a307a8342849d3a8fd708c5e80529c.mp3,audio/rock/596133b1-5fe3-4483-9199-60194608f855_1.mp3,audio/rock/596133b1-5fe3-4483-9199-60194608f855_2.mp3,rock,2026-05-25T23:39:42.614072+00:00,2026-05-25T23:40:29.148978+00:00,
ee781f43-1590-45ac-af46-4a16a59ab53e,rock,indie rock,"indie rock, triumphant atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, indie, alternative",chirp-v5,done,2c3d243e-936e-42b5-a3b9-845a024fced5,3e49def2-f8eb-4f31-9680-3ed0943fe70e,c1138b52-7dfb-4927-a62b-2aaa7392b091,https://cdn.ttapi.io/suno/20260525/854df2f5d16947bb818a074ac7d9c4ae.mp3,https://cdn.ttapi.io/suno/20260525/c7fa1198c06d467ab8625b09db39da8c.mp3,audio/rock/ee781f43-1590-45ac-af46-4a16a59ab53e_1.mp3,audio/rock/ee781f43-1590-45ac-af46-4a16a59ab53e_2.mp3,rock,2026-05-25T23:39:43.955752+00:00,2026-05-25T23:40:51.233044+00:00,
29cd5bb0-1d84-42a9-860b-c9402853c94b,rock,hard rock,"hard rock, triumphant atmosphere, featuring electric guitar riffs and power chords over a driving drum beat","rock, classic, anthem",chirp-v5,done,903e4762-c7f4-4b0f-aa16-658128b7ccc0,7cf38acc-f4fa-4b6b-ba44-2028fd82514c,d4580738-1f94-4ffd-a911-a34cc3f82882,https://cdn.ttapi.io/suno/20260525/52813384e0814dde88cfd5ab765bfa1c.mp3,https://cdn.ttapi.io/suno/20260525/44286518ef7b4d7993b27105d841a7b5.mp3,audio/rock/29cd5bb0-1d84-42a9-860b-c9402853c94b_1.mp3,audio/rock/29cd5bb0-1d84-42a9-860b-c9402853c94b_2.mp3,rock,2026-05-25T23:39:45.273765+00:00,2026-05-25T23:40:51.412983+00:00,
